company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
271,99,30,58.0,0.06,2022-07-01,1,56,300.0
142,100,15,52.0,0.25791719543147207,2022-07-01,15,56,156.5
1590,148,16,15.0,0.06,2022-07-01,6,56,169.0
1333,126,29,80.0,0.25791719543147207,2022-07-01,4,56,38.0
537,148,26,400.0,0.18,2022-06-30,1,56,310.0
408,17,7,170.0,1.0,2022-06-30,3,22,3.0
1514,126,10,40.0,0.08,2022-06-30,15,56,480.0
1073,126,26,30.0,0.2,2022-06-30,4,56,47.0
1478,24,28,30.0,0.25791719543147207,2022-06-30,9,56,849.0
1529,25,23,20.0,0.12,2022-06-30,5,56,58.0
578,68,10,14.0,0.1,2022-06-30,4,17,22.0
17,148,3,12.0,0.05,2022-06-30,6,56,106.0
642,99,17,80.0,1.0,2022-06-30,3,56,5.0
1407,148,10,80.0,0.25791719543147207,2022-06-30,4,56,7.0
1545,148,24,80.0,0.15,2022-06-30,6,56,135.0
1642,117,7,350.0,0.25791719543147207,2022-06-29,0,22,112.0
1707,148,22,200.0,0.04,2022-06-29,1,56,1300.0
1092,148,2,85.0,0.08,2022-06-29,7,56,770.0
125,99,31,80.0,0.25791719543147207,2022-06-29,15,56,811.0
1302,159,6,80.0,0.19,2022-06-29,8,56,347.0
359,176,30,76.0,0.22,2022-06-29,5,7,153.0
1181,120,16,60.0,0.25791719543147207,2022-06-29,15,56,8.0
1164,123,30,40.0,0.2,2022-06-29,15,22,13.0
1365,18,22,18.0,0.3,2022-06-29,5,17,25.0
146,148,30,16.0,0.25,2022-06-29,4,56,13.0
1542,148,21,13.0,0.14,2022-06-29,5,56,82.0
382,74,26,80.0,0.25791719543147207,2022-06-29,15,56,156.5
459,148,7,80.0,0.15,2022-06-29,7,56,411.0
738,148,24,80.0,0.19,2022-06-29,7,56,743.0
1037,148,26,80.0,0.25791719543147207,2022-06-29,6,56,72.0
1759,170,10,80.0,1.0,2022-06-29,8,1,90.0
762,14,3,300.0,0.3,2022-06-28,15,9,2.0
1797,117,7,300.0,0.25791719543147207,2022-06-28,0,22,11.0
1521,51,26,120.0,0.08,2022-06-28,8,56,690.0
1442,99,15,110.0,0.4,2022-06-28,6,56,163.0
1521,51,26,80.0,0.25791719543147207,2022-06-28,8,56,690.0
1743,53,15,50.0,0.1,2022-06-28,7,54,71.0
227,148,6,30.0,0.08,2022-06-28,15,25,250.0
717,170,15,18.0,0.5,2022-06-28,5,1,20.0
210,170,26,80.0,0.25791719543147207,2022-06-28,4,1,23.0
1099,17,15,80.0,0.3,2022-06-28,5,22,41.0
1698,164,26,80.0,0.1,2022-06-28,4,46,55.0
86,148,20,300.0,0.12,2022-06-27,1,56,1600.0
1696,126,6,210.0,0.05,2022-06-27,1,56,2000.0
1692,17,26,180.0,0.04,2022-06-27,15,22,1500.0
415,152,15,170.0,0.25791719543147207,2022-06-27,1,56,999.0
143,107,3,70.0,0.3,2022-06-27,1,1,13.0
1383,148,6,27.0,0.25,2022-06-27,5,56,61.0
70,40,10,80.0,0.18,2022-06-27,15,56,283.0
1262,148,20,43.0,0.25791719543147207,2022-06-26,6,56,106.0
181,181,3,270.0,0.27,2022-06-24,6,2,546.0
1546,6,10,90.0,0.23,2022-06-24,4,56,124.0
157,48,10,41.0,0.14,2022-06-24,6,56,137.0
548,148,10,40.0,0.12,2022-06-24,7,56,406.0
571,126,26,80.0,0.25791719543147207,2022-06-24,15,56,76.0
657,24,15,80.0,0.25791719543147207,2022-06-24,5,56,45.0
1084,148,21,300.0,0.03,2022-06-23,1,56,121900.0
116,24,28,70.0,0.09,2022-06-23,9,56,500.0
1234,166,28,22.0,0.13,2022-06-23,15,56,19.0
1762,148,10,15.0,0.07,2022-06-23,6,56,159.0
1764,99,20,8.0,0.13,2022-06-23,15,56,10.0
546,159,22,80.0,0.12,2022-06-23,4,56,10.0
883,119,12,80.0,1.0,2022-06-23,3,28,1.0
986,126,22,80.0,0.25791719543147207,2022-06-23,8,56,229.0
1150,126,24,80.0,0.1,2022-06-23,7,56,472.0
1357,126,15,80.0,0.18,2022-06-23,15,56,1000.0
1530,173,21,80.0,0.2,2022-06-23,5,25,111.0
989,148,7,120.0,0.2,2022-06-22,8,56,461.0
820,184,28,90.0,0.35,2022-06-22,1,56,410.0
241,148,24,70.0,0.25791719543147207,2022-06-22,6,56,171.0
820,184,28,55.0,0.17,2022-06-22,1,56,410.0
1506,126,29,50.0,0.25791719543147207,2022-06-22,1,56,429.0
1552,24,30,35.0,0.07,2022-06-22,6,56,261.0
1758,169,30,35.0,0.1,2022-06-22,7,56,515.0
141,167,27,30.0,0.25791719543147207,2022-06-22,5,56,51.0
1355,176,12,23.0,0.16,2022-06-22,6,7,134.0
1025,101,21,80.0,0.25791719543147207,2022-06-22,15,30,156.5
1761,170,12,80.0,0.5,2022-06-22,3,1,13.0
511,46,10,340.0,0.2,2022-06-21,5,5,460.0
1582,99,29,52.0,0.0,2022-06-21,1,56,279.0
385,99,20,40.0,0.3,2022-06-21,15,56,40.0
1493,148,23,24.0,0.08,2022-06-21,7,56,248.0
627,22,12,80.0,0.03,2022-06-21,6,10,202.0
1548,17,7,80.0,1.0,2022-06-21,3,22,0.0
1652,148,6,80.0,0.1,2022-06-21,6,56,109.0
251,164,3,600.0,0.3,2022-06-20,15,46,156.5
1544,148,15,101.0,1.0,2022-06-20,15,56,7.0
1651,164,26,100.0,0.12,2022-06-20,8,46,1000.0
89,39,12,80.0,0.3,2022-06-20,15,22,12.0
204,176,26,30.0,0.55,2022-06-20,4,7,27.0
229,170,8,30.0,0.15,2022-06-20,6,1,145.0
250,126,21,80.0,0.2,2022-06-20,15,56,32.0
251,164,3,80.0,0.25791719543147207,2022-06-20,15,46,156.5
336,67,26,191.0,0.3,2022-06-19,6,22,112.0
175,53,3,9.0,0.05,2022-06-19,5,54,30.0
1699,17,7,150.0,0.03,2022-06-18,11,22,838.0
254,162,2,150.0,0.25791719543147207,2022-06-17,15,9,9400.0
1480,146,10,69.0,0.13,2022-06-17,8,56,646.0
577,43,28,16.0,0.2,2022-06-17,5,56,49.0
822,126,12,50.0,0.05,2022-06-16,5,56,430.0
1874,148,24,45.0,0.15,2022-06-16,7,56,178.0
1224,117,15,40.0,0.25791719543147207,2022-06-16,15,22,1600.0
331,43,15,80.0,0.5,2022-06-16,4,56,50.0
1553,70,26,250.0,0.17,2022-06-15,6,15,169.0
1786,176,10,159.0,0.13,2022-06-15,15,7,900.0
1788,148,12,150.0,0.1,2022-06-15,8,56,863.0
1098,24,17,110.0,0.25,2022-06-15,7,56,213.0
526,173,21,60.0,0.15,2022-06-15,15,25,65.0
1640,148,22,23.0,0.23,2022-06-15,5,56,83.0
45,44,2,15.0,0.25791719543147207,2022-06-15,15,12,7.0
1140,173,21,14.0,0.05,2022-06-15,8,25,223.0
1558,176,18,10.0,0.3,2022-06-15,4,7,20.0
407,95,7,80.0,0.25791719543147207,2022-06-15,5,39,93.0
827,159,24,80.0,1.0,2022-06-15,5,56,44.0
376,148,3,1100.0,0.18,2022-06-14,1,56,549.0
1325,159,24,470.0,0.08,2022-06-14,1,56,319.0
386,126,24,450.0,0.1,2022-06-14,1,56,1600.0
1392,157,15,75.0,0.15,2022-06-14,15,5,36.0
222,123,15,50.0,0.33,2022-06-14,4,22,6.0
761,22,13,30.0,0.25791719543147207,2022-06-14,3,10,6.0
1570,25,3,24.0,0.1,2022-06-14,7,56,204.0
32,22,10,80.0,0.25791719543147207,2022-06-14,6,10,376.0
1436,164,12,80.0,0.25791719543147207,2022-06-14,15,46,156.5
194,126,3,250.0,0.2,2022-06-13,8,56,1000.0
1774,99,21,56.0,0.33,2022-06-13,5,56,65.0
1536,148,7,33.0,0.4,2022-06-13,5,56,50.0
123,25,16,80.0,0.25791719543147207,2022-06-13,6,56,152.0
468,24,22,80.0,0.12,2022-06-13,1,56,811.0
414,164,3,260.0,0.05,2022-06-10,15,46,156.0
565,123,18,250.0,0.3,2022-06-10,8,22,150.0
156,18,26,100.0,0.1,2022-06-10,15,17,1000.0
1396,157,15,60.0,0.2,2022-06-10,15,5,11.0
618,98,10,45.0,0.15,2022-06-10,15,55,133.0
55,99,10,20.0,0.08,2022-06-10,6,56,175.0
855,159,24,80.0,0.25791719543147207,2022-06-10,15,56,6.0
934,73,16,80.0,0.25791719543147207,2022-06-10,5,56,22.0
1863,14,24,80.0,0.2,2022-06-10,15,9,2100.0
1133,6,28,950.0,0.25,2022-06-09,6,56,926.0
1520,148,26,330.0,0.15,2022-06-09,1,56,79.0
442,169,26,200.0,0.15,2022-06-09,15,50,156.5
396,159,18,90.0,0.07,2022-06-09,8,56,1100.0
737,40,16,80.0,0.4,2022-06-09,5,56,82.0
212,103,26,70.0,0.05,2022-06-09,1,50,56.0
1602,24,26,40.0,1.0,2022-06-09,0,56,5.0
1515,164,10,31.0,0.14,2022-06-09,7,46,61.0
1265,24,7,26.0,0.05,2022-06-09,6,56,100.0
826,126,21,80.0,0.08,2022-06-09,6,56,22.0
1511,148,30,80.0,0.11,2022-06-09,5,56,197.0
1645,18,10,80.0,0.25791719543147207,2022-06-09,6,17,1200.0
1485,148,31,250.0,0.21,2022-06-08,1,56,839.0
851,157,30,150.0,0.25791719543147207,2022-06-08,8,5,1600.0
1668,148,15,150.0,0.15,2022-06-08,7,56,255.0
1887,89,26,50.0,0.2,2022-06-08,15,31,26.0
1008,169,2,80.0,0.4,2022-06-08,15,50,24.0
304,98,30,750.0,0.15,2022-06-07,1,55,2000.0
1373,17,10,180.0,0.15,2022-06-07,15,22,172.0
959,80,20,150.0,0.25791719543147207,2022-06-07,6,23,149.0
172,99,30,138.0,0.23,2022-06-07,1,56,783.0
767,184,28,130.0,0.25791719543147207,2022-06-07,15,56,275.0
864,148,26,40.0,0.25791719543147207,2022-06-07,15,56,11.0
203,148,10,80.0,0.25791719543147207,2022-06-07,4,56,42.0
427,148,10,80.0,0.25791719543147207,2022-06-07,5,56,35.0
1274,71,24,80.0,0.5,2022-06-07,4,59,33.0
347,176,10,60.0,0.25791719543147207,2022-06-06,6,7,681.0
501,16,22,50.0,0.07,2022-06-06,7,56,603.0
347,54,10,80.0,0.25791719543147207,2022-06-06,6,24,681.0
456,126,28,80.0,0.1,2022-06-06,7,56,259.0
1416,148,20,80.0,0.14,2022-06-06,6,56,152.0
544,117,7,40.0,0.25791719543147207,2022-06-04,8,22,1200.0
37,26,2,60.0,0.2,2022-06-03,15,5,156.5
1550,148,2,23.0,0.22,2022-06-03,6,56,108.0
607,126,12,21.0,0.15,2022-06-03,0,56,176.0
10,170,8,80.0,0.25,2022-06-03,4,1,12.0
356,148,2,80.0,0.25791719543147207,2022-06-03,6,56,110.0
1597,8,30,80.0,0.1,2022-06-03,1,56,20200.0
282,148,15,250.0,0.08,2022-06-02,7,56,522.0
569,157,12,170.0,0.25791719543147207,2022-06-02,4,5,31.0
1253,126,10,170.0,0.25,2022-06-02,8,56,286.0
1834,67,1,140.0,0.5,2022-06-02,3,22,3.0
538,107,20,100.0,0.25791719543147207,2022-06-02,15,1,156.5
645,126,3,100.0,0.1,2022-06-02,15,56,423.0
1525,6,18,59.0,0.08,2022-06-02,7,56,325.0
640,148,2,30.0,0.33,2022-06-02,5,56,76.0
1426,148,12,29.0,0.25791719543147207,2022-06-02,4,56,28.0
768,148,2,25.0,0.25,2022-06-02,6,56,197.0
545,24,7,80.0,0.25791719543147207,2022-06-02,15,56,37.0
846,160,2,80.0,1.0,2022-06-02,5,56,17.0
1307,105,10,80.0,0.25791719543147207,2022-06-02,5,3,202.0
1636,3,30,500.0,0.1,2022-06-01,1,34,156.5
428,24,28,100.0,0.06,2022-06-01,9,56,750.0
1694,67,7,100.0,1.0,2022-06-01,3,22,2.0
7,157,3,90.0,0.12,2022-06-01,15,5,250.0
423,98,10,65.0,0.1,2022-06-01,6,55,182.0
950,148,23,34.0,0.14,2022-06-01,6,56,203.0
1459,126,7,31.0,0.25791719543147207,2022-06-01,15,56,136.0
782,98,31,30.0,0.35,2022-06-01,5,55,32.0
510,148,2,25.0,0.25791719543147207,2022-06-01,7,56,202.0
1441,148,24,80.0,0.1,2022-06-01,15,56,313.0
1664,85,18,80.0,0.3,2022-06-01,3,38,17.0
1242,173,2,250.0,0.06,2022-05-31,1,25,156.5
1340,99,16,50.0,0.25791719543147207,2022-05-31,6,56,85.0
1637,168,10,44.0,0.33,2022-05-31,4,56,110.0
653,173,30,30.0,0.25791719543147207,2022-05-31,4,25,49.0
206,150,7,12.0,0.25,2022-05-31,4,56,26.0
308,148,15,80.0,0.25791719543147207,2022-05-31,6,56,462.0
1382,53,30,400.0,0.32,2022-05-30,1,54,132.0
1033,17,2,100.0,0.1,2022-05-30,8,22,375.0
1543,157,10,100.0,0.03,2022-05-30,15,5,50.0
1593,148,6,80.0,0.25791719543147207,2022-05-30,15,56,36.0
625,17,7,145.0,0.3,2022-05-27,4,22,17.0
440,123,6,40.0,0.25791719543147207,2022-05-27,4,22,23.0
1702,98,10,29.0,0.26,2022-05-27,15,55,118.0
51,50,18,80.0,0.25791719543147207,2022-05-27,15,56,46.0
1596,6,20,80.0,0.25791719543147207,2022-05-27,6,56,120.0
1596,6,20,80.0,0.25791719543147207,2022-05-27,15,56,192.0
1719,157,26,200.0,0.13,2022-05-26,1,5,365.0
183,108,3,80.0,0.11,2022-05-26,6,32,378.0
608,30,12,80.0,0.25791719543147207,2022-05-26,0,42,749.0
452,98,2,50.0,0.02,2022-05-26,15,55,156.5
888,148,28,300.0,0.2,2022-05-25,7,56,1900.0
202,148,10,240.0,0.27,2022-05-25,8,56,1300.0
1203,99,10,75.0,0.25791719543147207,2022-05-25,6,56,121.0
877,18,10,50.0,0.25,2022-05-25,5,17,53.0
1102,18,10,45.0,0.2,2022-05-25,5,17,42.0
401,41,10,30.0,0.2,2022-05-25,5,56,70.0
43,91,18,80.0,0.31,2022-05-25,5,38,109.0
652,79,12,80.0,0.14,2022-05-25,8,53,1800.0
1840,98,12,80.0,0.1,2022-05-25,1,55,300.0
685,18,12,300.0,0.5,2022-05-24,6,17,1300.0
1849,80,7,200.0,0.25791719543147207,2022-05-24,5,23,20.0
1613,8,10,40.0,0.25791719543147207,2022-05-24,7,56,256.0
865,169,10,700.0,0.1,2022-05-23,15,50,3700.0
1193,148,10,83.0,0.25791719543147207,2022-05-23,1,56,216.0
236,32,3,80.0,0.45,2022-05-23,4,0,11.0
164,173,6,65.0,1.0,2022-05-23,4,25,16.0
350,152,22,60.0,0.07,2022-05-23,6,56,537.0
47,126,2,30.0,0.2,2022-05-23,5,56,33.0
1124,46,26,80.0,0.25791719543147207,2022-05-23,8,5,322.0
969,17,15,600.0,0.75,2022-05-21,6,22,97.0
895,126,28,130.0,0.28,2022-05-20,1,56,342.0
1160,25,21,87.0,0.15,2022-05-20,5,56,174.0
1460,148,2,70.0,0.1,2022-05-20,1,56,287.0
291,67,30,600.0,0.06,2022-05-19,10,22,1300.0
1727,17,7,424.0,0.07,2022-05-18,8,22,292.0
1084,148,21,150.0,0.01,2022-05-17,1,56,121900.0
880,169,15,100.0,0.1,2022-05-17,7,50,568.0
1230,109,2,90.0,0.08,2022-05-17,6,56,195.0
1838,157,12,100.0,0.4,2022-05-16,4,56,29.0
1871,159,26,80.0,0.25791719543147207,2022-05-16,0,56,194.0
58,116,26,400.0,0.4,2022-05-14,0,43,60.0
1619,126,15,24.0,0.25791719543147207,2022-05-14,0,56,209.0
384,126,10,22.0,0.25791719543147207,2022-05-13,7,56,130.0
1541,99,16,80.0,1.0,2022-05-13,5,56,156.5
1876,99,11,150.0,0.25791719543147207,2022-05-12,6,56,619.0
1408,126,7,32.0,0.25791719543147207,2022-05-12,4,56,37.0
1661,139,28,80.0,0.25791719543147207,2022-05-12,0,56,29.0
447,24,6,70.0,0.07,2022-05-11,10,56,1000.0
295,137,10,2500.0,0.12,2022-05-10,1,56,1600.0
482,148,10,310.0,0.15,2022-05-10,1,56,679.0
1255,98,31,200.0,0.33,2022-05-10,6,55,238.0
895,126,28,30.0,0.06,2022-05-10,1,56,342.0
1003,134,22,350.0,0.5,2022-05-09,6,16,293.0
1765,126,30,270.0,0.14,2022-05-09,1,56,1300.0
1327,109,30,750.0,0.05,2022-05-06,15,56,1500.0
1880,49,15,62.0,0.25791719543147207,2022-05-06,0,56,0.0
1727,17,7,200.0,0.03,2022-05-05,8,22,292.0
1058,148,23,90.0,0.1,2022-05-05,6,56,192.0
1129,148,7,72.0,0.25,2022-05-05,4,56,20.0
1377,170,12,300.0,1.0,2022-05-04,3,1,3.0
381,24,8,97.0,0.25791719543147207,2022-05-04,4,56,41.0
267,40,2,87.0,0.25,2022-05-04,15,56,165.0
978,148,10,45.0,0.3,2022-05-04,4,56,64.0
772,159,26,40.0,0.25791719543147207,2022-05-04,4,56,7.0
1757,126,10,25.0,0.25791719543147207,2022-05-04,6,56,128.0
186,170,10,80.0,0.3,2022-05-04,15,1,45.0
1622,24,26,80.0,0.25791719543147207,2022-05-02,15,56,3400.0
128,173,12,500.0,0.67,2022-05-01,5,25,45.0
1097,126,15,495.0,0.25791719543147207,2022-04-29,9,56,657.0
483,148,7,150.0,0.19,2022-04-28,7,56,130.0
1084,148,21,25.0,0.25791719543147207,2022-04-28,1,56,121900.0
1767,6,11,50.0,0.25791719543147207,2022-04-27,15,56,156.5
1358,148,10,340.0,0.09,2022-04-26,1,56,5600.0
204,176,26,29.0,0.34,2022-04-26,4,7,27.0
1444,177,22,64.0,0.25791719543147207,2022-04-25,0,16,277.0
361,126,20,22.0,0.25791719543147207,2022-04-25,5,56,58.0
1824,162,2,180.0,0.09,2022-04-21,8,9,917.0
562,157,26,260.0,0.3,2022-04-20,7,5,502.0
908,126,10,52.0,0.25791719543147207,2022-04-20,1,56,481.0
193,148,10,200.0,0.1,2022-04-19,1,56,665.0
1301,157,24,160.0,0.04,2022-04-19,8,5,755.0
943,157,24,159.0,0.25791719543147207,2022-04-19,15,5,788.0
158,126,24,80.0,0.25791719543147207,2022-04-19,15,56,905.0
123,25,16,80.0,0.11,2022-04-18,6,56,152.0
759,148,21,10.0,0.25791719543147207,2022-04-15,0,56,4.0
707,126,15,80.0,1.0,2022-04-15,15,56,2.0
39,148,15,44.0,1.0,2022-04-14,15,56,9.0
1668,148,15,80.0,0.25791719543147207,2022-04-14,7,56,255.0
1306,159,30,100.0,0.14,2022-04-12,7,56,329.0
1004,17,26,150.0,0.25791719543147207,2022-04-11,9,22,1100.0
607,126,12,20.0,0.1,2022-04-08,0,56,176.0
1699,17,7,1000.0,0.17,2022-04-07,11,22,838.0
682,35,12,70.0,0.25791719543147207,2022-04-07,1,7,16.0
1815,8,8,450.0,0.25791719543147207,2022-04-05,8,56,752.0
567,148,10,80.0,1.0,2022-04-05,5,56,124.0
174,128,3,75.0,0.25,2022-04-04,3,45,0.0
906,179,21,23.0,0.38,2022-04-04,1,7,3.0
925,173,10,20.0,0.25791719543147207,2022-03-31,5,25,42.0
1406,17,26,350.0,0.25791719543147207,2022-03-30,1,22,8600.0
1313,18,6,59.0,0.4,2022-03-30,5,17,40.0
684,136,12,450.0,0.03,2022-03-29,11,56,3400.0
1617,179,7,100.0,0.2,2022-03-29,1,7,22.0
634,17,26,180.0,0.25791719543147207,2022-03-26,7,22,228.0
697,148,26,80.0,0.17,2022-03-19,8,56,474.0
1527,169,21,100.0,0.1,2022-03-17,1,50,275.0
421,148,15,150.0,0.25791719543147207,2022-03-16,7,56,19.0
1654,17,26,300.0,0.5,2022-03-15,5,22,62.0
867,126,24,115.0,0.46,2022-03-15,15,56,654.0
1574,148,15,80.0,0.25,2022-03-15,1,56,8.0
1421,112,10,80.0,0.2,2022-03-10,1,56,301.0
158,126,24,3000.0,0.33,2022-03-08,15,56,905.0
29,159,15,100.0,0.12,2022-03-08,1,56,406.0
764,126,6,100.0,0.25,2022-03-03,8,56,289.0
1781,128,15,500.0,0.25791719543147207,2022-03-02,9,9,1400.0
1801,148,26,190.0,0.15,2022-03-01,1,56,1600.0
1885,97,11,80.0,0.25791719543147207,2022-02-25,2,56,200.0
1109,123,10,30.0,0.25791719543147207,2022-02-24,5,22,85.0
919,117,7,150.0,0.25791719543147207,2022-02-21,4,22,24.0
1754,99,30,111.0,0.5,2022-02-21,15,56,368.0
1670,169,10,120.0,0.25791719543147207,2022-02-17,0,50,28.0
936,157,12,100.0,0.15,2022-02-16,7,5,118.0
743,150,24,119.0,0.29,2022-02-14,5,56,35.0
746,98,22,138.0,0.12,2022-02-10,7,56,1000.0
438,126,12,60.0,0.2,2022-02-10,7,56,120.0
1207,126,11,2800.0,0.2,2022-02-08,1,56,1900.0
457,159,6,80.0,0.25791719543147207,2022-02-07,5,56,78.0
1347,126,24,57.0,0.2,2022-02-03,15,56,133.0
684,136,12,100.0,0.25791719543147207,2022-01-26,11,56,3400.0
662,126,2,80.0,0.33,2022-01-26,8,56,266.0
1362,43,10,330.0,0.25791719543147207,2022-01-20,1,56,527.0
1496,148,30,80.0,0.25,2022-01-08,0,56,8.0
463,18,12,300.0,0.25791719543147207,2021-12-22,1,17,8300.0
1885,97,11,80.0,0.25791719543147207,2021-12-08,2,56,200.0
158,126,24,900.0,0.09,2021-12-01,15,56,905.0
177,159,6,70.0,0.27,2021-11-18,0,56,46.0
1859,159,24,2000.0,0.25,2021-11-02,1,56,97.0
788,126,23,22.0,0.25791719543147207,2021-10-05,15,56,356.0
1166,148,21,80.0,1.0,2021-10-01,6,56,70.0
1877,148,22,120.0,0.25791719543147207,2021-09-23,1,56,974.0
783,148,12,80.0,0.25791719543147207,2021-09-22,7,56,229.0
647,126,2,80.0,0.25791719543147207,2021-09-15,0,56,78.0
1653,139,7,41.0,0.9,2021-09-14,5,56,12.0
299,126,26,80.0,0.25791719543147207,2021-09-14,1,56,339.0
1579,159,28,30.0,0.25791719543147207,2021-08-30,15,56,1000.0
596,148,7,37.0,0.5,2021-08-24,4,56,14.0
254,162,2,1800.0,0.25791719543147207,2021-08-05,15,9,9400.0
1173,17,13,80.0,0.25791719543147207,2021-07-26,4,22,17.0
850,148,1,2434.0,1.0,2021-06-01,15,56,1600.0
1543,98,10,80.0,0.25791719543147207,2021-05-05,15,55,53.0
891,148,7,65.0,0.25791719543147207,2021-04-29,6,56,122.0
972,148,21,80.0,1.0,2021-04-29,5,56,16.0
1189,148,21,36.0,0.25791719543147207,2021-04-26,7,56,165.0
1086,148,16,160.0,0.07,2021-04-06,1,56,214.5
1001,148,21,80.0,0.25791719543147207,2021-03-24,6,56,132.0
757,126,21,47.0,0.25791719543147207,2021-03-09,0,56,37.0
1541,99,16,80.0,0.25791719543147207,2021-03-03,5,56,156.5
358,148,6,80.0,0.25791719543147207,2021-03-01,6,56,186.0
435,148,2,80.0,0.25791719543147207,2021-02-24,15,56,105.0
1093,17,12,200.0,0.25791719543147207,2021-02-23,15,22,194.0
215,17,30,200.0,0.4,2021-02-22,7,22,214.2
1624,40,26,243.0,0.25791719543147207,2021-02-09,9,56,305.0
790,24,22,80.0,0.25791719543147207,2021-02-09,9,56,1200.0
930,126,25,13.0,1.0,2021-02-04,15,56,156.5
1290,18,12,87.0,0.2,2021-02-03,0,17,39.0
755,176,26,45.0,1.0,2021-02-01,5,7,61.0
254,117,2,1800.0,0.25791719543147207,2021-01-27,15,22,7400.0
1269,98,6,20.0,0.25791719543147207,2021-01-27,6,55,150.0
1439,148,26,800.0,0.25791719543147207,2021-01-25,0,56,50.0
1261,148,12,180.0,0.15,2021-01-23,0,56,763.0
804,148,12,1877.0,0.25791719543147207,2021-01-21,15,56,2400.0
1250,164,20,21.0,1.0,2021-01-20,15,46,20.0
497,148,22,315.0,0.15,2021-01-13,1,56,1700.0
117,148,10,80.0,1.0,2021-01-11,15,56,584.0
1448,139,10,80.0,1.0,2021-01-07,0,56,15.0
1797,117,7,1800.0,0.25791719543147207,2021-01-06,0,22,11.0
1283,148,28,78.0,0.25791719543147207,2020-12-23,0,56,156.5
223,115,24,120.0,0.8,2020-12-16,7,7,131.0
23,24,6,54.0,0.25791719543147207,2020-12-16,0,56,352.0
1113,67,31,600.0,0.25791719543147207,2020-12-08,9,22,3200.0
1860,148,13,80.0,0.25791719543147207,2020-11-25,6,56,120.0
132,176,10,5.0,0.25,2020-11-19,3,56,3.0
485,126,24,80.0,0.5,2020-11-18,5,56,116.0
225,121,15,154.0,1.0,2020-11-17,5,56,45.0
1627,148,15,18.0,0.4,2020-11-17,15,56,156.5
774,159,6,80.0,0.25791719543147207,2020-11-17,6,56,67.0
1404,148,30,80.0,0.25791719543147207,2020-11-17,6,56,95.0
1816,8,26,30.0,0.5,2020-11-09,15,56,3.8
1367,159,28,80.0,1.0,2020-11-05,4,56,14.0
214,148,26,80.0,0.5,2020-11-02,15,56,101.6
937,126,29,30.0,0.25791719543147207,2020-11-01,1,56,42.0
1332,8,15,82.0,0.25791719543147207,2020-10-29,4,56,12.5
868,126,24,20.0,0.08,2020-10-29,6,56,560.0
317,148,12,80.0,0.25791719543147207,2020-10-25,5,56,67.0
366,148,7,8.0,0.25791719543147207,2020-10-23,4,56,8.0
1297,99,21,80.0,1.0,2020-10-21,2,56,1800.0
1865,80,12,80.0,0.25791719543147207,2020-10-20,13,23,914.0
650,18,31,90.0,0.17,2020-10-14,8,17,656.0
1111,123,20,250.0,0.25791719543147207,2020-10-10,0,22,28.0
318,159,16,80.0,0.25791719543147207,2020-10-08,0,56,105.0
63,148,15,47.0,0.06,2020-09-29,7,56,356.0
1615,99,21,80.0,0.25791719543147207,2020-09-29,5,56,3.5
758,98,30,80.0,0.25791719543147207,2020-09-25,2,55,1.54
1785,163,24,80.0,0.25791719543147207,2020-09-23,11,9,19500.0
40,126,20,80.0,0.16,2020-09-16,4,56,18.0
1067,92,6,240.0,0.95,2020-09-11,4,56,157.9
192,98,21,20.0,0.25791719543147207,2020-09-11,0,55,40.5
753,148,24,80.0,1.0,2020-09-11,4,56,13.4
1779,148,30,30.0,0.054,2020-09-09,0,56,67.0
1154,148,30,80.0,0.1,2020-09-08,5,56,132.0
1557,148,7,80.0,0.25791719543147207,2020-09-05,5,56,22.8
51,50,18,80.0,0.25791719543147207,2020-09-02,1,56,156.5
131,53,26,80.0,1.0,2020-09-02,4,54,30.0
166,159,21,250.0,0.25791719543147207,2020-09-01,0,56,95.2
664,164,10,22.0,0.11,2020-09-01,15,46,97.0
980,123,31,350.0,0.1,2020-08-31,1,22,548.0
1388,148,27,1000.0,0.0185,2020-08-26,1,56,65.4
1889,24,25,80.0,0.25791719543147207,2020-08-26,0,56,156.5
1551,27,16,30.0,0.25791719543147207,2020-08-24,1,1,36.0
1494,99,21,80.0,0.25791719543147207,2020-08-24,0,56,9.5
1531,148,6,80.0,0.25791719543147207,2020-08-20,6,56,76.2
480,98,15,8.0,0.8,2020-08-19,3,55,15.5
984,18,31,80.0,0.25791719543147207,2020-08-19,3,17,1.3
958,148,16,80.0,1.0,2020-08-18,4,56,10.0
435,163,2,80.0,0.25791719543147207,2020-08-17,15,9,105.0
1437,132,26,30.0,0.25791719543147207,2020-08-14,1,7,122.3
788,126,23,80.0,0.25791719543147207,2020-08-14,9,56,350.2
745,99,30,80.0,0.25791719543147207,2020-08-12,15,56,45.0
1055,148,2,250.0,0.25,2020-08-11,15,56,2.3
509,164,12,20.0,1.0,2020-08-08,3,46,0.9755
662,126,26,150.0,0.38,2020-08-07,7,56,186.4
1600,114,30,80.0,0.25791719543147207,2020-08-07,3,58,1.8
1625,176,12,75.0,0.5,2020-08-06,5,7,53.0
1742,6,27,56.0,0.25791719543147207,2020-08-05,15,56,20.0
208,3,31,4375.0,0.25,2020-07-30,0,34,156.5
248,148,26,87.0,1.0,2020-07-30,0,56,42.4
